datetime,source,face,face_bbox_x1,face_bbox_y1,face_bbox_x2,face_bbox_y2,head_yaw,head_pitch,head_roll,left_eye_state,right_eye_state,left_eye_state_confidence,right_eye_state_confidence,gaze_yaw,gaze_pitch,facial_expression,race,gender,age,face_center_x,face_center_y,face_area,person
2024-12-12 17:56:16.149684318,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,643,9.02,22.63,7.94,open,open,1.0,1.0,6.16,9.66,neutral,white,male,25,392.0,565.0,19032,3
2024-12-12 17:56:16.149684318,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,983,563,1063,649,-2.33,8.19,8.26,open,open,1.0,1.0,5.15,-6.28,neutral,white,male,55,1023.0,606.0,6880,0
2024-12-12 17:56:16.149684318,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1020,135,1110,261,29.97,0.34,0.92,open,open,1.0,1.0,49.19,-3.78,tired,middle_eastern,male,25,1065.0,198.0,11340,2
2024-12-12 17:56:16.420714850,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,168,344,278,12.95,19.36,6.0,open,closed,1.0,1.0,15.87,-16.22,tired,white,male,35,305.5,223.0,8470,1
2024-12-12 17:56:16.420714850,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,643,8.92,22.13,7.78,open,open,1.0,1.0,8.25,8.99,neutral,white,male,25,392.0,565.0,19032,3
2024-12-12 17:56:16.420714850,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,977,566,1055,650,0.66,4.92,4.91,open,open,1.0,1.0,8.52,-11.42,neutral,white,male,45,1016.0,608.0,6552,0
2024-12-12 17:56:16.420714850,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1020,135,1110,261,30.41,-2.47,-2.28,open,open,1.0,1.0,51.36,-1.94,tired,middle_eastern,male,25,1065.0,198.0,11340,2
2024-12-12 17:56:16.680803157,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,169,344,278,14.82,20.2,7.43,open,open,1.0,1.0,7.27,-12.54,tired,middle_eastern,male,35,305.5,223.5,8393,1
2024-12-12 17:56:16.680803157,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,644,8.05,22.15,8.28,open,open,1.0,1.0,7.27,9.42,neutral,white,male,25,392.0,565.5,19154,3
2024-12-12 17:56:16.680803157,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,975,566,1054,652,-0.8,-1.73,6.18,open,open,1.0,1.0,2.85,-12.3,smilling,white,male,45,1014.5,609.0,6794,0
2024-12-12 17:56:16.680803157,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1019,135,1110,262,33.49,1.21,4.14,open,open,1.0,1.0,48.75,-3.49,neutral,middle_eastern,male,25,1064.5,198.5,11557,2
2024-12-12 17:56:16.916481881,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,168,344,278,14.2,19.92,7.83,open,open,1.0,1.0,3.6,-11.94,tired,middle_eastern,male,35,305.5,223.0,8470,1
2024-12-12 17:56:16.916481881,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,644,8.46,21.74,8.28,open,open,1.0,1.0,7.6,9.17,neutral,white,male,25,392.0,565.5,19154,3
2024-12-12 17:56:16.916481881,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,974,566,1053,653,0.46,4.43,5.79,open,open,1.0,1.0,2.79,-4.52,smilling,white,male,45,1013.5,609.5,6873,0
2024-12-12 17:56:16.916481881,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1018,135,1111,266,33.96,7.48,5.27,open,open,1.0,1.0,43.82,-3.32,tired,middle_eastern,male,25,1064.5,200.5,12183,2
2024-12-12 17:56:17.185828994,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,168,344,278,11.2,19.14,5.05,open,open,1.0,1.0,-2.12,-4.26,tired,white,male,35,305.5,223.0,8470,1
2024-12-12 17:56:17.185828994,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,644,8.3,21.99,8.07,open,open,1.0,1.0,7.26,9.18,neutral,middle_eastern,male,25,392.0,565.5,19154,3
2024-12-12 17:56:17.185828994,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,974,566,1052,653,-0.06,1.8,4.96,open,open,1.0,1.0,12.11,-7.46,smilling,white,male,55,1013.0,609.5,6786,0
2024-12-12 17:56:17.185828994,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,135,1111,268,34.26,1.94,2.05,open,open,1.0,1.0,42.48,-3.15,tired,middle_eastern,male,25,1064.0,201.5,12502,2
2024-12-12 17:56:17.431608235,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,167,343,279,7.34,18.41,4.9,open,open,1.0,1.0,-9.64,2.96,neutral,white,male,35,304.0,223.0,8736,1
2024-12-12 17:56:17.431608235,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,643,13.02,20.6,8.02,open,open,1.0,1.0,23.58,13.09,neutral,white,male,25,392.0,565.0,19032,3
2024-12-12 17:56:17.431608235,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,974,566,1051,652,0.15,2.89,4.94,open,open,1.0,1.0,4.36,-7.87,smilling,white,male,55,1012.5,609.0,6622,0
2024-12-12 17:56:17.431608235,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,135,1112,270,30.81,0.24,2.77,open,open,1.0,1.0,46.46,-4.68,tired,middle_eastern,male,25,1064.5,202.5,12825,2
2024-12-12 17:56:17.653819603,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,266,167,342,276,8.19,16.7,4.45,open,open,1.0,1.0,-8.83,-5.92,neutral,white,male,35,304.0,221.5,8284,1
2024-12-12 17:56:17.653819603,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,331,487,453,643,13.59,19.1,7.77,open,open,1.0,1.0,24.24,12.82,neutral,white,male,25,392.0,565.0,19032,3
2024-12-12 17:56:17.653819603,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,975,567,1050,651,-0.26,4.29,6.54,open,open,1.0,1.0,10.57,-7.49,smilling,white,male,55,1012.5,609.0,6300,0
2024-12-12 17:56:17.653819603,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,134,1111,269,32.81,0.61,3.42,open,open,1.0,1.0,43.27,-6.34,neutral,middle_eastern,male,25,1064.0,201.5,12690,2
2024-12-12 17:56:17.886973198,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,266,167,341,274,9.29,18.28,4.3,open,open,1.0,1.0,-6.83,-8.53,neutral,white,male,35,303.5,220.5,8025,1
2024-12-12 17:56:17.886973198,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,332,487,452,641,9.94,18.84,7.48,open,open,1.0,1.0,22.2,13.21,neutral,white,male,25,392.0,564.0,18480,3
2024-12-12 17:56:17.886973198,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,976,567,1050,650,-0.94,2.28,6.98,open,open,1.0,1.0,9.69,-12.84,smilling,white,male,55,1013.0,608.5,6142,0
2024-12-12 17:56:17.886973198,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,134,1112,270,37.15,-1.15,1.53,open,open,1.0,1.0,46.88,-4.47,neutral,middle_eastern,male,25,1064.5,202.0,12920,2
2024-12-12 17:56:18.138644407,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,168,339,275,3.94,18.45,3.76,open,open,1.0,1.0,-9.9,-6.52,neutral,white,male,35,302.0,221.5,7918,1
2024-12-12 17:56:18.138644407,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,332,487,450,638,8.07,25.29,7.76,open,open,1.0,1.0,21.79,13.36,neutral,white,male,25,391.0,562.5,17818,3
2024-12-12 17:56:18.138644407,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,977,567,1049,647,-0.82,0.23,5.19,open,open,1.0,1.0,19.23,-17.39,smilling,white,male,45,1013.0,607.0,5760,0
2024-12-12 17:56:18.138644407,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,133,1113,271,37.89,-4.16,2.05,open,open,1.0,1.0,47.94,-6.85,neutral,middle_eastern,male,25,1065.0,202.0,13248,2
2024-12-12 17:56:18.425667425,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,264,168,338,274,6.41,20.52,4.52,open,open,1.0,1.0,-12.1,-9.75,neutral,white,male,35,301.0,221.0,7844,1
2024-12-12 17:56:18.425667425,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,330,486,447,635,6.34,32.02,6.74,closed,closed,1.0,1.0,14.18,-4.48,neutral,white,male,25,388.5,560.5,17433,3
2024-12-12 17:56:18.425667425,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,977,567,1047,645,-0.3,-3.96,4.39,open,open,1.0,0.5,1.35,-15.42,smilling,white,male,35,1012.0,606.0,5460,0
2024-12-12 17:56:18.425667425,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,133,1113,271,38.32,6.58,2.43,open,open,1.0,1.0,50.49,-5.4,tired,middle_eastern,male,25,1065.0,202.0,13248,2
2024-12-12 17:56:18.685755731,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,168,337,272,9.35,23.17,4.28,open,open,1.0,1.0,-9.14,-11.4,neutral,white,male,35,301.0,220.0,7488,1
2024-12-12 17:56:18.685755731,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,329,483,444,630,7.46,36.92,2.75,closed,closed,1.0,0.9,12.03,-5.52,neutral,white,male,25,386.5,556.5,16905,3
2024-12-12 17:56:18.685755731,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,977,567,1046,644,0.04,-4.08,4.5,open,closed,1.0,0.84,-0.55,-12.92,smilling,white,male,35,1011.5,605.5,5313,0
2024-12-12 17:56:18.685755731,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1017,129,1114,270,32.92,3.07,5.89,closed,open,0.98,1.0,25.65,-10.24,neutral,middle_eastern,male,25,1065.5,199.5,13677,2
2024-12-12 17:56:18.943318908,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,167,338,273,5.48,21.35,3.53,open,open,1.0,1.0,-14.89,-9.24,neutral,white,male,35,301.5,220.0,7738,1
2024-12-12 17:56:18.943318908,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,322,482,439,631,2.41,34.89,-1.77,closed,open,1.0,0.67,0.8,-2.71,neutral,east_asian,male,25,380.5,556.5,17433,3
2024-12-12 17:56:18.943318908,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,978,568,1047,644,-0.32,-2.45,4.62,open,open,1.0,0.93,1.76,-14.26,smilling,white,male,35,1012.5,606.0,5244,0
2024-12-12 17:56:18.943318908,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1021,131,1116,267,34.4,19.62,5.26,open,open,1.0,1.0,44.43,-0.92,tired,middle_eastern,male,25,1068.5,199.0,12920,2
2024-12-12 17:56:19.192464988,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,166,338,272,7.51,23.13,3.77,open,open,1.0,1.0,-15.45,-7.62,neutral,white,male,35,301.5,219.0,7738,1
2024-12-12 17:56:19.192464988,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,309,483,427,634,-0.96,29.03,-6.01,closed,closed,1.0,1.0,0.99,-6.37,neutral,white,male,25,368.0,558.5,17818,3
2024-12-12 17:56:19.192464988,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,977,566,1046,643,-0.21,-1.76,0.94,open,closed,0.93,1.0,-34.52,-8.31,smilling,white,male,45,1011.5,604.5,5313,0
2024-12-12 17:56:19.192464988,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1021,130,1117,268,33.95,14.05,7.88,open,open,1.0,1.0,48.15,-4.33,neutral,middle_eastern,male,25,1069.0,199.0,13248,2
2024-12-12 17:56:19.461812101,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,166,338,272,8.93,25.4,4.02,open,open,1.0,1.0,-7.81,-7.14,neutral,white,male,35,301.5,219.0,7738,1
2024-12-12 17:56:19.461812101,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,308,484,422,628,-1.15,22.16,3.56,open,open,1.0,1.0,-11.72,2.63,frowning,middle_eastern,male,35,365.0,556.0,16416,3
2024-12-12 17:56:19.461812101,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,972,565,1044,643,-12.26,19.57,0.32,open,closed,1.0,1.0,-29.1,-2.29,smilling,white,male,45,1008.0,604.0,5616,0
2024-12-12 17:56:19.461812101,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1022,131,1116,267,37.7,8.89,4.31,open,open,1.0,1.0,43.91,-7.27,tired,middle_eastern,male,25,1069.0,199.0,12784,2
2024-12-12 17:56:19.685706889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,166,338,273,7.17,24.79,3.67,open,open,1.0,1.0,-7.73,-8.51,neutral,white,male,35,301.5,219.5,7811,1
2024-12-12 17:56:19.685706889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,301,487,422,640,-0.69,29.2,1.13,open,open,1.0,1.0,1.0,8.86,neutral,middle_eastern,male,15,361.5,563.5,18513,3
2024-12-12 17:56:19.685706889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,968,565,1037,641,-21.13,12.16,-0.61,open,open,1.0,0.57,-9.17,9.77,neutral,white,male,45,1002.5,603.0,5244,0
2024-12-12 17:56:19.685706889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1020,131,1114,269,28.22,8.27,4.41,open,open,1.0,1.0,36.01,-3.46,neutral,middle_eastern,male,25,1067.0,200.0,12972,2
2024-12-12 17:56:19.951687164,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,166,338,272,8.96,25.34,3.61,open,open,1.0,1.0,-6.84,-5.47,neutral,white,male,35,301.5,219.0,7738,1
2024-12-12 17:56:19.951687164,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,298,488,420,642,-6.31,25.14,0.62,open,open,1.0,1.0,-5.36,8.78,neutral,middle_eastern,male,15,359.0,565.0,18788,3
2024-12-12 17:56:19.951687164,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,963,564,1033,641,-15.76,15.73,0.09,open,open,1.0,1.0,3.81,2.89,frowning,white,male,45,998.0,602.5,5390,0
2024-12-12 17:56:19.951687164,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1016,129,1112,267,26.78,1.61,4.45,open,open,1.0,1.0,33.11,-3.78,neutral,middle_eastern,male,25,1064.0,198.0,13248,2
2024-12-12 17:56:20.179790500,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,265,166,338,273,7.87,21.7,3.83,open,open,1.0,1.0,-7.81,-7.43,neutral,white,male,35,301.5,219.5,7811,1
2024-12-12 17:56:20.179790500,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,295,487,418,643,-3.98,28.72,-1.89,open,open,1.0,1.0,-3.7,8.79,neutral,middle_eastern,male,15,356.5,565.0,19188,3
2024-12-12 17:56:20.179790500,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,956,563,1030,643,-16.01,14.87,-3.05,open,open,1.0,0.98,-28.2,-4.01,admired,white,male,45,993.0,603.0,5920,0
2024-12-12 17:56:20.179790500,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1008,129,1103,267,27.42,3.57,4.3,open,open,1.0,1.0,34.75,-0.4,neutral,middle_eastern,male,25,1055.5,198.0,13110,2
2024-12-12 17:56:20.441562226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,266,166,339,272,7.35,21.79,3.87,open,open,1.0,1.0,-8.39,-6.08,neutral,white,male,35,302.5,219.0,7738,1
2024-12-12 17:56:20.441562226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,298,486,416,635,-1.01,17.56,-0.72,open,open,1.0,1.0,2.48,6.64,neutral,middle_eastern,male,15,357.0,560.5,17582,3
2024-12-12 17:56:20.441562226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,957,561,1033,643,-20.35,8.86,1.23,open,open,1.0,0.99,1.96,-3.51,tired,white,male,55,995.0,602.0,6232,0
2024-12-12 17:56:20.441562226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1003,129,1099,269,30.02,1.89,4.59,open,open,1.0,1.0,35.2,-8.29,neutral,middle_eastern,male,25,1051.0,199.0,13440,2
2024-12-12 17:56:20.694075144,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,165,340,272,5.66,21.09,3.83,open,open,1.0,1.0,-12.44,-11.61,neutral,white,male,35,303.5,218.5,7811,1
2024-12-12 17:56:20.694075144,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,292,486,420,646,-1.46,22.51,-0.45,open,open,1.0,1.0,2.79,10.28,neutral,middle_eastern,male,15,356.0,566.0,20480,3
2024-12-12 17:56:20.694075144,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,960,563,1032,641,-16.76,20.75,1.19,open,open,1.0,0.98,-0.52,2.92,tired,white,male,45,996.0,602.0,5616,0
2024-12-12 17:56:20.694075144,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1004,130,1100,270,31.65,2.0,4.82,open,open,1.0,1.0,32.65,-8.35,neutral,middle_eastern,male,25,1052.0,200.0,13440,2
2024-12-12 17:56:20.945746353,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,165,341,273,6.41,21.94,3.48,open,open,1.0,1.0,-11.29,-13.3,neutral,white,male,35,304.0,219.0,7992,1
2024-12-12 17:56:20.945746353,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,290,488,417,648,-3.62,24.33,1.77,open,open,1.0,1.0,-0.8,10.44,neutral,middle_eastern,male,15,353.5,568.0,20320,3
2024-12-12 17:56:20.945746353,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,956,562,1031,642,-9.56,20.24,1.17,open,open,1.0,1.0,3.01,-0.6,tired,white,male,55,993.5,602.0,6000,0
2024-12-12 17:56:20.945746353,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,1002,130,1097,268,19.05,0.11,1.79,closed,open,1.0,1.0,14.54,-8.87,neutral,middle_eastern,male,35,1049.5,199.0,13110,2
2024-12-12 17:56:21.233611081,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,268,166,341,273,6.02,22.91,3.4,open,open,1.0,1.0,-10.63,-5.37,neutral,white,male,35,304.5,219.5,7811,1
2024-12-12 17:56:21.233611081,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,282,485,420,659,4.58,34.56,5.63,open,open,1.0,1.0,6.76,10.64,neutral,middle_eastern,male,25,351.0,572.0,24012,3
2024-12-12 17:56:21.233611081,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,953,562,1031,644,-28.4,9.97,-4.78,open,open,1.0,1.0,-2.43,-8.52,neutral,middle_eastern,male,45,992.0,603.0,6396,0
2024-12-12 17:56:21.233611081,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,986,128,1082,269,-11.79,-12.99,4.12,open,open,1.0,1.0,-11.41,-9.36,neutral,middle_eastern,male,35,1034.0,198.5,13536,2
2024-12-12 17:56:21.468448095,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,268,166,341,274,5.93,22.9,3.72,open,open,1.0,1.0,-4.3,-8.92,neutral,white,male,35,304.5,220.0,7884,1
2024-12-12 17:56:21.468448095,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,285,486,420,656,-6.89,28.79,-0.33,open,open,1.0,1.0,6.3,10.12,neutral,middle_eastern,male,15,352.5,571.0,22950,3
2024-12-12 17:56:21.468448095,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,954,566,1031,647,-31.02,11.54,-3.44,open,closed,1.0,0.99,-14.88,-6.34,tired,white,male,45,992.5,606.5,6237,0
2024-12-12 17:56:21.468448095,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,977,132,1073,272,-14.72,-24.09,8.48,open,open,1.0,1.0,-19.64,-11.66,neutral,middle_eastern,male,25,1025.0,202.0,13440,2
2024-12-12 17:56:21.729378111,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,267,167,341,275,4.55,21.89,4.06,open,open,1.0,1.0,-5.89,-8.71,neutral,middle_eastern,male,35,304.0,221.0,7992,1
2024-12-12 17:56:21.729378111,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,294,486,421,647,-1.79,22.12,-3.68,open,open,1.0,1.0,-4.45,17.96,neutral,white,male,25,357.5,566.5,20447,3
2024-12-12 17:56:21.729378111,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,956,567,1031,647,-43.71,11.61,-2.56,open,closed,1.0,0.64,-38.9,4.95,neutral,white,male,55,993.5,607.0,6000,0
2024-12-12 17:56:21.729378111,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,11,977,131,1074,272,-11.09,-17.27,5.1,open,open,1.0,1.0,-11.39,-6.62,neutral,middle_eastern,male,25,1025.5,201.5,13677,2
